league	apm	hotkeys	minimap	supply	mannered	unique	ami	avi	aum	auv	sq	workers
d	c	low medium high	c	c	c	c	c	c	c	c	c	c
class
2	52.125	medium	15	6.96378830084	0	8	1027.70833333	254.333333333	962.409722222	282.701388889	52.0295961391	2.21448467967
2	45.125	medium	12	6.96378830084	0	7	988.344827586	333.131034483	453.413793103	625.944827586	58.920487997	4.51253481894
3	56.125	low	11	15.1843817787	1	7	915.928571429	239.657142857	412.928571429	563.285714286	54.4814608928	2.4295010846
4	103.434782609	low	6	2.89226319595	0	11	956.95035461	285.390070922	563.085106383	311.822695035	62.4760755193	2.25596529284
3	162.380952381	high	94	33.8983050847	0	6	885.84	245.248	198.712	411.44	69.7558858741	2.7602905569
5	171.95	low	76	8.35421888053	0	9	1056.75	310.8	370.558333333	183.816666667	84.4495751428	3.85964912281
5	166.0	high	25	20.8855472013	0	9	925.867768595	169.256198347	342.05785124	109.975206612	78.529758225	3.35839598997
6	181.041666667	low	39	8.53485064011	1	6	814.154929577	274.366197183	172.535211268	317.936619718	75.3567133421	5.71834992888
6	143.375	low	141	7.11237553343	0	7	869.51048951	200.503496503	842.888111888	162.538461538	49.346319273	3.49928876245
6	144.166666667	low	20	5.8651026393	0	6	501.285714286	69.7142857143	156.942857143	78.0571428571	76.293957005	2.4633431085
6	179.166666667	low	1	7.33137829912	0	6	437.536231884	73.9710144928	76.5942028986	58.1304347826	92.9136183565	2.72727272727
1	43.5625	low	2	18.8087774295	0	4	667.653061224	116.734693878	434.846938776	240.367346939	49.5853393288	2.5078369906
5	49.4	medium	15	5.54323725055	0	11	916.448087432	336.786885246	1041.09289617	319.595628415	47.5415027854	1.9623059867
5	171.95	low	76	8.46023688663	0	9	1056.75	310.8	370.558333333	183.816666667	84.4495751428	3.90862944162
5	103.666666667	medium	37	13.0624092888	0	7	605.211267606	96.0	208.225352113	91.7746478873	73.9906936687	4.70246734398
5	84.0	low	20	14.5137880987	0	4	857.0	22.6285714286	400.128571429	25.0857142857	70.3374264762	3.65747460087
6	88.28	medium	50	18.206338503	0	13	1076.46666667	386.56	707.4	392.086666667	65.0611747548	3.19622387053
6	97.5833333333	low	26	8.69565217391	1	5	703.571428571	78.6285714286	167.357142857	80.3428571429	84.5788482227	2.95652173913
6	116.166666667	low	0	8.69565217391	0	6	628.591549296	113.126760563	157.464788732	111.915492958	79.7010505824	4.08695652174
6	87.0909090909	low	31	13.0293159609	0	5	710.161290323	70.1935483871	247.903225806	58.8709677419	77.0040962292	3.02931596091
6	118.314285714	medium	0	3.90815828041	0	12	1359.56521739	473.352657005	1183.37198068	946.367149758	59.6569948743	2.16902784563
6	106.777777778	medium	52	7.65306122449	0	7	1234.90566038	374.13836478	546.421383648	708.761006289	67.4273949991	2.52551020408
5	40.9444444444	low	13	1.87617260788	0	5	924.907407407	177.925925926	734.212962963	292.240740741	50.195578632	2.70168855535
3	69.4444444444	medium	0	7.50469043152	0	3	632.844036697	88.5137614679	233.899082569	85.6788990826	72.7440602898	1.8574108818
6	126.882352941	high	106	4.02010050251	0	9	1201.34328358	448.31840796	662.31840796	1318.1641791	53.4129242403	3.34673366834
2	48.4782608696	low	0	11.2528132033	0	9	663.014705882	238.705882353	369.014705882	493.955882353	46.6241808677	2.11552888222
3	63.8695652174	low	0	1.50037509377	0	10	1030.0	336.0	650.296296296	563.125925926	56.9577024727	2.79069767442
6	175.833333333	medium	59	11.3636363636	0	4	1099.17808219	151.671232877	580.671232877	248.068493151	64.781509601	6.13636363636
6	55.5909090909	low	36	4.60122699387	0	7	1326.39097744	367.759398496	990.345864662	280.721804511	71.0680726531	3.72699386503
6	84.0909090909	low	3	6.13496932515	0	9	1150.53030303	381.696969697	360.227272727	231.666666667	90.0538365431	3.63496932515
4	63.0	low	94	5.65610859729	0	4	645.777777778	134.755555556	409.077777778	248.266666667	50.3392880951	3.73303167421
4	61.6666666667	low	8	7.9185520362	0	6	829.325842697	219.325842697	429.606741573	197.08988764	64.866658064	3.05429864253
5	114.607142857	high	68	9.79791794244	0	8	1113.73493976	348.144578313	588.644578313	649.819277108	60.8401756394	2.0943049602
4	70.7857142857	medium	48	11.0226576852	0	9	1216.78787879	430.157575758	1312.24242424	881.175757576	49.7084598587	0.0
6	84.962962963	medium	26	4.37226733292	0	12	1307.5308642	490.271604938	682.5	381.216049383	82.2712966759	3.3354153654
6	108.666666667	medium	137	5.62148657089	0	10	1291.73913043	522.534161491	1166.73291925	641.627329193	64.4882522731	4.57214241099
5	72.15	low	37	12.4895920067	1	8	1079.25619835	326.743801653	310.595041322	319.454545455	81.814751609	3.746877602
5	149.0	low	10	12.4895920067	0	8	1117.78688525	295.213114754	291.885245902	278.344262295	85.6419875988	3.59700249792
6	88.75	medium	70	3.39847068819	0	8	887.0	260.8	391.416666667	394.658333333	61.6901827296	3.87425658454
6	119.35	medium	173	5.09770603229	0	6	920.0	279.529411765	255.084033613	186.857142857	84.3262477032	4.28207306712
6	83.3555555556	medium	177	5.56379821958	0	13	912.804428044	330.804428044	488.726937269	437.114391144	60.5564442569	2.51483679525
4	97.8	low	12	26.9461077844	0	4	1015.50724638	57.5072463768	580.797101449	52.9855072464	65.6413346775	8.44311377246
3	113.75	medium	52	10.7991360691	1	7	1153.78571429	241.828571429	1052.0	434.535714286	51.2725766233	5.44276457883
3	66.0434782609	medium	11	1.43988480922	0	5	695.673758865	209.24822695	268.04964539	531.404255319	49.4534987537	3.36933045356
4	89.0	low	16	13.5467980296	1	5	787.108433735	183.710843373	468.313253012	365.240963855	51.1513281816	4.13793103448
3	109.5	low	8	29.5566502463	0	6	658.928571429	90.4761904762	275.238095238	301.416666667	53.4304269253	3.32512315271
5	59.5333333333	medium	0	2.80583613917	1	8	1011.16666667	412.0	1929.08333333	792.533333333	31.4264945752	2.18855218855
3	107.0	low	13	17.6211453744	1	5	616.666666667	86.0289855072	214.275362319	210.362318841	61.9009863575	3.08370044053
3	71.0833333333	low	12	13.2158590308	0	5	522.142857143	75.8857142857	206.357142857	180.842857143	60.1125225609	3.52422907489
3	119.588235294	low	25	12.8840436075	1	8	1100.87378641	249.786407767	508.902912621	217.873786408	74.162481639	5.53022794846
4	70.2352941176	low	18	8.91972249752	0	6	943.823529412	172.078431373	644.607843137	244.509803922	55.8494643091	3.56788899901
4	74.2272727273	low	7	7.11462450593	0	6	837.131782946	221.76744186	792.317829457	286.651162791	46.342574872	2.94071146245
3	119.5	low	64	6.32411067194	0	5	861.328125	183.25	506.890625	279.21875	56.7391633095	3.32015810277
4	62.4666666667	medium	13	4.70588235294	0	4	1115.28735632	190.528735632	607.988505747	192.735632184	68.6208044361	4.65882352941
3	142.133333333	medium	44	18.8235294118	0	5	1053.06818182	274.181818182	346.931818182	319.863636364	76.0547208088	8.47058823529
3	60.2857142857	low	14	0.599520383693	1	12	985.73964497	372.639053254	962.023668639	439.514792899	51.5478551125	2.73381294964
4	130.636363636	low	4	3.81388253242	0	9	1198.42105263	390.616541353	450.714285714	467.676691729	77.4025405859	3.43249427918
3	106.357142857	low	36	18.6799501868	0	4	1005.90361446	84.8192771084	907.168674699	119.602409639	49.6040625828	8.29389788294
4	106.826086957	low	22	5.06879073135	0	7	665.107913669	133.985611511	1315.47482014	228.654676259	21.3389886095	2.69370021723
5	83.5	low	16	15.7593123209	1	7	805.211267606	169.690140845	198.802816901	103.478873239	86.8489459346	3.69627507163
3	128.833333333	low	6	24.3553008596	0	5	995.694444444	180.444444444	256.763888889	212.708333333	81.0895400916	7.8223495702
3	112.5	medium	15	16.3424124514	0	10	1252.53846154	375.384615385	638.084615385	362.253846154	76.2756326245	4.52918287938
4	63.0	low	19	10.1167315175	0	8	979.236641221	298.748091603	591.984732824	322.992366412	62.6179016507	2.56809338521
3	60.4482758621	medium	14	8.66050808314	0	5	824.034090909	250.454545455	314.801136364	532.892045455	55.5335736387	2.45958429561
3	97.0	medium	18	22.5711481845	0	6	584.038461538	150.923076923	191.875	208.375	65.5182784535	1.5897939156
4	53.0	high	0	0.981354268891	0	8	700.291262136	161.708737864	243.737864078	211.485436893	67.1053175526	2.64965652601
5	64.2380952381	medium	22	11.3360323887	0	10	853.571428571	218.031746032	904.333333333	201.714285714	46.0841839499	3.10931174089
4	102.722222222	medium	17	0.93896713615	0	6	631.651376147	141.504587156	250.201834862	195.733944954	63.566705183	2.64788732394
3	118.611111111	low	17	9.3896713615	0	6	665.925925926	177.777777778	454.185185185	228.12962963	52.0634021103	3.0985915493
3	77.5	medium	21	16.5662650602	0	5	677.5	160.470588235	344.926470588	278.014705882	54.974866397	2.80120481928
3	119.333333333	medium	14	16.5662650602	0	4	941.014492754	157.449275362	468.47826087	353.15942029	57.7758544564	7.13855421687
3	60.3333333333	medium	28	9.93847610033	0	10	707.9342723	280.41314554	381.197183099	557.784037559	47.8234168957	1.41978230005
3	106.25	low	33	11.2834978843	0	5	541.25	83.7777777778	216.888888889	122.986111111	65.9698553411	1.94640338505
4	127.333333333	low	23	12.6939351199	0	5	597.123287671	82.4109589041	231.712328767	172.178082192	62.5436417827	3.21579689704
3	73.5217391304	medium	1	13.3037694013	1	5	825.766423358	287.065693431	468.686131387	310.832116788	60.3066365586	2.26164079823
3	134.434782609	medium	56	16.2601626016	0	7	1101.52173913	320.811594203	1258.55072464	430.202898551	48.0897721168	3.81374722838
3	57.8636363636	low	7	6.27943485086	0	7	396.230769231	132.061538462	127.730769231	319.092307692	51.755921122	1.41287284144
3	115.909090909	low	52	17.2684458399	0	5	724.263565891	188.527131783	387.635658915	213.224806202	59.8256181798	3.53218210361
3	119.0	low	30	11.0837438424	0	6	550.119047619	153.333333333	226.428571429	229.273809524	59.4661443589	1.84729064039
3	66.9285714286	low	33	4.92610837438	0	6	542.530120482	156.337349398	250.421686747	201.759036145	59.5178276542	2.88177339901
3	130.823529412	medium	20	15.479876161	0	5	1124.3877551	309.714285714	883.469387755	443.336734694	57.0966456043	5.26315789474
3	53.2352941176	low	1	1.03199174407	0	6	761.515151515	169.535353535	782.676767677	671.717171717	29.7618122456	2.22910216718
3	83.65625	low	61	11.5485564304	0	6	926.09375	377.75	793.255208333	341.005208333	56.3385442337	3.96850393701
1	16.0322580645	low	0	5.86353944563	0	8	582.842105263	216.168421053	281.815789474	375.905263158	51.2052229124	1.15138592751
3	76.1111111111	low	23	9.83146067416	0	8	573.981481481	172.296296296	932.606481481	659.486111111	17.7358610383	1.1797752809
3	83.3913043478	low	12	5.97907324365	0	7	532.058823529	98.9411764706	398.125	155.242647059	49.1956588769	2.19730941704
3	111.869565217	low	26	8.96860986547	0	7	835.481481481	195.792592593	798.155555556	261.096296296	45.6634570298	4.2600896861
3	124.05	low	16	11.026293469	1	8	759.327731092	164.43697479	387.268907563	132.470588235	65.428047572	2.69720101781
5	101.1	low	8	1.69635284139	0	5	683.583333333	103.466666667	673.916666667	187.666666667	41.182035137	2.95165394402
3	138.952380952	medium	36	13.9687756779	0	7	1196.53225806	342.709677419	674.153225806	215.774193548	76.1167540225	5.12736236647
4	30.0476190476	medium	18	4.04203718674	0	12	707.0	261.824	741.232	810.196	29.3125231362	3.00727566694
3	128.352941176	low	18	8.13008130081	0	8	775.9	164.8	593.15	144.42	53.9889300363	2.80487804878
4	114.764705882	medium	5	6.09756097561	0	6	584.851485149	121.02970297	145.693069307	278.01980198	62.1300417287	3.4756097561
3	119.047619048	medium	37	20.3086921202	0	7	1364.68253968	349.079365079	2262.46031746	415.031746032	45.9326289974	6.09260763607
3	113.571428571	medium	54	17.059301381	0	9	974.8	299.52	309.52	294.416	76.982255878	2.5345247766
3	64.7096774194	medium	3	1.08695652174	1	8	943.494623656	290.150537634	851.532258065	301.833333333	52.3879012894	2.57608695652
6	118.5	medium	4	15.2173913043	1	4	1125.63829787	182.808510638	277.021276596	154.244680851	90.4046505028	4.69565217391
3	120.0625	low	10	11.9565217391	0	5	938.210526316	173.136842105	210.915789474	232.042105263	80.0174911232	7.5
7	179.411764706	low	19	2.02839756592	1	4	735.858585859	158.222222222	554.686868687	156.161616162	53.045099051	2.67748478702
7	148.882352941	medium	23	6.08519269777	0	6	886.632653061	220.897959184	177.948979592	162.551020408	89.0415634615	3.04259634888
5	94.0	medium	0	13.6612021858	0	4	479.473684211	67.3684210526	133.776315789	86.8684210526	77.3416930612	2.70491803279
5	58.7692307692	low	9	4.09836065574	0	6	622.0	144.853333333	257.866666667	91.8933333333	71.7669651587	2.95081967213
7	176.964285714	high	53	3.61663652803	0	7	1025.83333333	212.476190476	554.208333333	155.404761905	69.611745684	3.79746835443
7	151.25	medium	86	1.80831826401	0	7	1263.89221557	410.347305389	626.161676647	272.928143713	82.2313820987	1.95298372514
3	61.88	low	4	8.57519788918	1	8	1025.90909091	281.974025974	312.305194805	550.045454545	66.1248263737	4.51187335092
4	75.0769230769	medium	48	8.57519788918	0	5	1208.36601307	307.032679739	969.575163399	539.254901961	56.495222978	3.24538258575
3	102.47826087	medium	44	9.00900900901	0	7	836.985294118	278.0	995.257352941	499.544117647	37.6223410035	3.64864864865
4	107.304347826	medium	5	6.75675675676	0	6	869.925925926	291.911111111	321.933333333	614.807407407	56.2258565648	2.52252252252
3	100.529411765	low	34	4.96031746032	0	9	915.825242718	265.475728155	791.165048544	327.174757282	50.9573623614	4.58333333333
4	120.176470588	medium	0	6.94444444444	0	6	992.058823529	251.294117647	397.696078431	366.401960784	67.2644098714	3.45238095238
3	49.1304347826	high	25	3.00075018755	1	6	979.62962963	347.851851852	315.592592593	305.718518519	78.5386191175	3.19579894974
3	60.1818181818	high	36	8.25206301575	0	6	1002.27941176	254.705882353	374.154411765	297.830882353	72.4141688744	2.52063015754
6	102.166666667	medium	10	6.41025641026	0	7	1332.51748252	381.314685315	815.384615385	659.160839161	66.8145755271	3.2905982906
6	77.125	medium	16	9.25925925926	0	9	1153.73239437	436.394366197	457.225352113	618.295774648	71.9269574428	3.03418803419
3	52.0666666667	medium	45	14.3312101911	1	9	939.42408377	374.869109948	779.031413613	830.743455497	44.5856221015	1.87898089172
3	78.4545454545	medium	171	4.54086781029	0	8	1703.93034826	485.253731343	3527.43781095	424.467661692	55.1030167269	3.48133198789
5	79.3181818182	medium	27	18.72074883	0	9	973.984375	252.875	352.40625	285.1796875	72.8087895158	2.62090483619
4	77.5909090909	medium	33	7.80031201248	0	9	818.992248062	303.503875969	232.790697674	224.395348837	79.4455247268	2.62090483619
6	90.0689655172	low	22	3.49040139616	0	7	1095.57471264	332.873563218	938.706896552	629.511494253	50.9747533404	2.61780104712
6	116.0	medium	124	9.30773705643	0	10	1327.91907514	449.572254335	814.034682081	656.953757225	69.9515640961	3.0017452007
7	202.464285714	high	143	3.01568154403	0	10	1063.98809524	402.095238095	395.833333333	274.714285714	82.5153806192	2.27985524729
6	148.714285714	medium	90	6.03136308806	0	13	946.467065868	352.670658683	272.335329341	244.233532934	83.6413527346	2.20747889023
6	172.647058824	medium	21	4.99001996008	1	8	569.411764706	192.31372549	181.960784314	88.2549019608	80.5520205196	1.31736526946
7	215.647058824	medium	46	4.99001996008	0	6	566.699029126	161.087378641	198.252427184	122.902912621	72.8799856778	1.67664670659
4	103.076923077	low	51	11.673151751	0	6	726.708860759	142.17721519	329.544303797	132.189873418	66.9384600394	3.65758754864
6	103.538461538	medium	26	6.45161290323	0	10	1005.875	282.6	165.4375	176.05	97.6164886208	5.88387096774
4	116.875	medium	15	0.696864111498	1	5	516.0	166.84137931	160.834482759	527.24137931	44.0557757608	1.21254355401
4	82.7083333333	medium	4	2.09059233449	0	5	479.04109589	81.3150684932	219.349315068	75.5205479452	67.8403839983	1.42160278746
4	66.1538461538	low	58	5.1847051199	1	7	575.192307692	53.641025641	568.974358974	65.0576923077	44.3290755802	2.52754374595
5	63.3461538462	low	51	3.88852883992	0	3	231.337579618	56.5605095541	174.299363057	369.987261146	33.3230536968	1.74983797797
4	61.0416666667	low	38	15.406162465	0	5	753.379310345	108.579310345	440.627586207	139.682758621	58.6062095416	2.68907563025
4	151.75	medium	26	4.20168067227	0	8	921.875	327.0	479.166666667	548.944444444	57.1418078781	2.64705882353
6	83.1739130435	low	81	1.49588631264	0	10	1183.77777778	357.451851852	879.814814815	437.748148148	62.4780933258	3.14136125654
6	133.307692308	medium	44	11.8890356671	0	5	863.150684932	89.6438356164	276.575342466	124.95890411	75.8512483389	3.64597093791
6	231.666666667	high	4	14.5310435931	0	5	866.351351351	148.540540541	192.22972973	295.756756757	72.0039962317	4.99339498018
6	94.8965517241	medium	40	5.33491404861	1	10	1275.58823529	506.164705882	949.588235294	872.776470588	62.6588956309	2.56075874333
6	126.137931034	low	12	7.7059869591	0	8	1250.46783626	369.871345029	356.578947368	679.362573099	74.6879546596	2.88085358625
6	105.8	medium	27	12.8805620609	0	7	939.659090909	211.636363636	268.181818182	161.886363636	82.9665854985	5.83138173302
6	116.777777778	medium	40	8.77192982456	0	7	1159.71428571	285.714285714	367.266666667	365.647619048	78.4122934427	5.73099415205
6	93.0	low	34	9.74658869396	0	7	1195.28846154	217.230769231	413.028846154	189.625	83.6832928475	3.97660818713
3	57.1538461538	low	45	3.98406374502	0	6	1159.1503268	283.921568627	276.045751634	659.666666667	69.7495109504	3.06772908367
3	67.0384615385	low	8	35.192563081	0	3	953.618421053	249.578947368	430.625	252.888157895	69.2397070799	2.03187250996
3	68.0571428571	low	202	2.408477842	0	11	949.234449761	358.04784689	1571.22009569	469.612440191	35.945227295	1.67630057803
6	81.0	medium	20	3.42075256556	1	7	613.888888889	192.711111111	206.222222222	87.3222222222	79.8054530079	2.25769669327
6	150.066666667	high	10	5.70125427594	0	6	932.921348315	149.573033708	166.269662921	103.707865169	95.9637501997	4.51539338655
6	78.9285714286	medium	17	16.7464114833	0	4	525.697674419	131.720930233	175.162790698	236.313953488	60.8318844606	3.66028708134
